NOC,Year,Sport,Gold,Medals,AthletesCount,Diving,Marathon Swimming,Swimming,Water Polo,Archery,Athletics,Badminton,Baseball,Softball,3x3,Basketball,Basque Pelota,Boxing,Breaking,Sprint,Slalom,Cricket,Croquet,BMX Freestyle,BMX Racing,Mountain Bike,Road,Track,Dressage,Eventing,Jumping,Vaulting,Driving,Fencing,Field hockey,Flag football,Football,Golf,Artistic,Rhythmic,Trampoline,Indoor,Field,Jeu de Paume,Judo,Karate,Sixes,Field.1,Modern Pentathlon,Polo,Rackets,Roque,Coastal,Rowing,Sevens,Union,Sailing,Shooting,Skateboarding,Sport Climbing,Squash,Surfing,Table Tennis,Taekwondo,Tennis,Triathlon,Tug of War,Beach,Indoor.1,Water Motorsports,Weightlifting,Freestyle,Greco-Roman,Total events,Total disciplines,Total sports,Total_Sports_Events,Total_Medals_Per_Sport
Switzerland,2020,Tennis,1,3,196,8,2,35,2,5,48,5,1,1,2,2,0,13,0,12,4,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,8,0,0,2,0,0,0,0,14,2,0,10,15,4,2,0,2,5,8,5,3,0,2,2,0,14,12,6,339,50,33,339,24
Switzerland,2024,Beach Volleyball,0,2,218,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,12
Switzerland,2024,Cycling BMX Racing,0,1,218,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,6
Switzerland,2024,Equestrian,0,1,218,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,45
Switzerland,2024,Rowing,0,2,218,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,143
Switzerland,2024,Shooting,1,2,218,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,54
Switzerland,2024,Swimming,0,1,218,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,214
Switzerland,2024,Triathlon,0,1,218,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,6
Syria,1984,Wrestling,0,1,9,4,0,29,1,2,41,0,1,0,0,2,0,12,0,12,0,0,0,0,0,0,3,5,2,2,2,0,0,8,2,0,1,0,14,1,0,2,0,0,8,0,0,0,2,0,0,0,0,14,0,0,7,11,0,0,0,0,0,0,1,0,0,0,2,0,10,10,10,221,29,21,221,52
Syria,1996,Athletics,1,1,8,4,0,32,1,4,44,5,1,1,0,2,0,12,0,12,4,0,0,0,0,2,4,8,2,2,2,0,0,10,2,0,2,0,14,2,0,2,0,0,14,0,0,0,1,0,0,0,0,14,0,0,10,15,0,0,0,0,4,0,4,0,0,2,2,0,10,10,10,271,37,25,271,180
Syria,2004,Boxing,0,1,6,8,0,32,2,4,46,5,1,1,0,2,0,11,0,12,4,0,0,0,0,2,4,12,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,17,0,0,0,0,4,8,4,2,0,2,2,0,15,11,7,301,40,27,301,44
Syria,2020,Weightlifting,0,1,6,8,2,35,2,5,48,5,1,1,2,2,0,13,0,12,4,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,8,0,0,2,0,0,0,0,14,2,0,10,15,4,2,0,2,5,8,5,3,0,2,2,0,14,12,6,339,50,33,339,42
Tajikistan,2008,Judo,0,1,16,8,2,32,2,4,47,5,1,1,0,2,0,11,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,15,0,0,0,0,4,8,4,2,0,2,2,0,15,11,7,302,42,27,302,61
Tajikistan,2008,Wrestling,0,1,16,8,2,32,2,4,47,5,1,1,0,2,0,11,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,15,0,0,0,0,4,8,4,2,0,2,2,0,15,11,7,302,42,27,302,71
Tajikistan,2012,Boxing,0,1,16,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,11,7,302,40,26,302,52
Tajikistan,2016,Athletics,1,1,7,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,2,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,2,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,12,6,306,42,28,306,192
Tajikistan,2024,Boxing,0,1,14,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,50
Tajikistan,2024,Judo,0,2,14,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,105
Tanzania,1980,Athletics,0,2,48,4,0,26,1,2,38,0,0,0,0,2,0,11,0,11,0,0,0,0,0,0,2,4,2,2,2,0,0,8,2,0,1,0,14,0,0,2,0,0,8,0,0,0,2,0,0,0,0,14,0,0,6,7,0,0,0,0,0,0,0,0,0,0,2,0,10,10,10,203,27,21,203,57
Thailand,1976,Boxing,0,1,62,4,0,26,1,2,37,0,0,0,0,2,0,11,0,11,0,0,0,0,0,0,2,4,2,2,2,0,0,8,1,0,1,0,14,0,0,2,0,0,6,0,0,0,2,0,0,0,0,14,0,0,6,7,0,0,0,0,0,0,0,0,0,0,2,0,9,10,10,198,27,21,198,34
Thailand,1984,Boxing,0,1,40,4,0,29,1,2,41,0,1,0,0,2,0,12,0,12,0,0,0,0,0,0,3,5,2,2,2,0,0,8,2,0,1,0,14,1,0,2,0,0,8,0,0,0,2,0,0,0,0,14,0,0,7,11,0,0,0,0,0,0,1,0,0,0,2,0,10,10,10,221,29,21,221,44
Thailand,1988,Boxing,0,1,15,4,0,31,1,4,42,1,1,0,0,2,0,12,0,12,0,0,0,0,0,0,3,6,2,2,2,0,0,8,2,0,1,0,14,1,0,2,0,0,7,0,0,0,2,0,0,0,0,14,0,0,8,13,0,0,0,0,4,1,4,0,0,0,2,0,10,10,10,237,31,23,237,40
Thailand,1992,Boxing,0,1,64,4,0,31,1,4,43,4,1,0,0,2,1,12,0,12,4,0,0,0,0,0,3,7,2,2,2,0,0,8,2,0,1,0,14,1,0,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,10,13,0,0,0,0,4,1,4,0,0,0,2,0,10,10,10,257,34,25,257,48
Thailand,1996,Boxing,1,2,58,4,0,32,1,4,44,5,1,1,0,2,0,12,0,12,4,0,0,0,0,2,4,8,2,2,2,0,0,10,2,0,2,0,14,2,0,2,0,0,14,0,0,0,1,0,0,0,0,14,0,0,10,15,0,0,0,0,4,0,4,0,0,2,2,0,10,10,10,271,37,25,271,48
Thailand,2000,Boxing,1,2,68,8,0,32,2,4,46,5,1,1,0,2,0,12,0,12,4,0,0,0,0,2,4,12,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,17,0,0,0,0,4,8,4,2,0,2,2,0,15,8,8,300,40,27,300,48
Thailand,2000,Weightlifting,0,1,68,8,0,32,2,4,46,5,1,1,0,2,0,12,0,12,4,0,0,0,0,2,4,12,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,17,0,0,0,0,4,8,4,2,0,2,2,0,15,8,8,300,40,27,300,45
Thailand,2004,Boxing,1,3,51,8,0,32,2,4,46,5,1,1,0,2,0,11,0,12,4,0,0,0,0,2,4,12,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,17,0,0,0,0,4,8,4,2,0,2,2,0,15,11,7,301,40,27,301,44
Thailand,2004,Taekwondo,0,1,51,8,0,32,2,4,46,5,1,1,0,2,0,11,0,12,4,0,0,0,0,2,4,12,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,17,0,0,0,0,4,8,4,2,0,2,2,0,15,11,7,301,40,27,301,24
Thailand,2004,Weightlifting,2,4,51,8,0,32,2,4,46,5,1,1,0,2,0,11,0,12,4,0,0,0,0,2,4,12,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,17,0,0,0,0,4,8,4,2,0,2,2,0,15,11,7,301,40,27,301,45
Thailand,2008,Boxing,1,2,53,8,2,32,2,4,47,5,1,1,0,2,0,11,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,15,0,0,0,0,4,8,4,2,0,2,2,0,15,11,7,302,42,27,302,44
Thailand,2008,Taekwondo,0,1,53,8,2,32,2,4,47,5,1,1,0,2,0,11,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,15,0,0,0,0,4,8,4,2,0,2,2,0,15,11,7,302,42,27,302,32
Thailand,2008,Weightlifting,1,1,53,8,2,32,2,4,47,5,1,1,0,2,0,11,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,15,0,0,0,0,4,8,4,2,0,2,2,0,15,11,7,302,42,27,302,45
Thailand,2012,Boxing,0,1,43,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,11,7,302,40,26,302,52
Thailand,2012,Taekwondo,0,1,43,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,11,7,302,40,26,302,32
Thailand,2012,Weightlifting,0,1,43,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,11,7,302,40,26,302,43
Thailand,2016,Taekwondo,0,2,58,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,2,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,2,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,12,6,306,42,28,306,32
Thailand,2016,Weightlifting,2,4,58,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,2,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,2,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,12,6,306,42,28,306,45
Thailand,2020,Boxing,0,1,48,8,2,35,2,5,48,5,1,1,2,2,0,13,0,12,4,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,8,0,0,2,0,0,0,0,14,2,0,10,15,4,2,0,2,5,8,5,3,0,2,2,0,14,12,6,339,50,33,339,52
Thailand,2020,Taekwondo,1,1,48,8,2,35,2,5,48,5,1,1,2,2,0,13,0,12,4,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,8,0,0,2,0,0,0,0,14,2,0,10,15,4,2,0,2,5,8,5,3,0,2,2,0,14,12,6,339,50,33,339,32
Thailand,2024,Badminton,0,1,58,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,24
Thailand,2024,Boxing,0,1,58,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,50
Thailand,2024,Taekwondo,1,1,58,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,32
Thailand,2024,Weightlifting,0,3,58,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,29
Togo,2008,Canoeing,0,1,4,8,2,32,2,4,47,5,1,1,0,2,0,11,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,15,0,0,0,0,4,8,4,2,0,2,2,0,15,11,7,302,42,27,302,84
Tonga,1996,Boxing,0,1,5,4,0,32,1,4,44,5,1,1,0,2,0,12,0,12,4,0,0,0,0,2,4,8,2,2,2,0,0,10,2,0,2,0,14,2,0,2,0,0,14,0,0,0,1,0,0,0,0,14,0,0,10,15,0,0,0,0,4,0,4,0,0,2,2,0,10,10,10,271,37,25,271,48
Trinidad and Tobago,1948,Weightlifting,0,1,9,4,0,11,1,0,33,0,0,0,0,1,0,8,0,9,0,0,0,0,0,0,2,4,2,2,2,0,0,7,1,0,1,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,136,23,17,136,18
Trinidad and Tobago,1952,Weightlifting,0,2,2,4,0,11,1,0,33,0,0,0,0,1,0,10,0,9,0,0,0,0,0,0,2,4,2,2,2,0,0,7,1,0,1,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,149,23,17,149,14
Trinidad and Tobago,1964,Athletics,0,6,18,4,0,18,1,0,36,0,1,0,0,1,0,10,0,7,0,0,0,0,0,0,2,5,2,2,2,0,0,8,1,0,1,0,14,0,0,0,0,0,4,0,0,0,2,0,0,0,0,7,0,0,5,6,0,0,0,0,0,0,0,0,0,0,2,0,7,8,8,163,25,19,163,105
Trinidad and Tobago,1976,Athletics,1,1,20,4,0,26,1,2,37,0,0,0,0,2,0,11,0,11,0,0,0,0,0,0,2,4,2,2,2,0,0,8,1,0,1,0,14,0,0,2,0,0,6,0,0,0,2,0,0,0,0,14,0,0,6,7,0,0,0,0,0,0,0,0,0,0,2,0,9,10,10,198,27,21,198,68
Trinidad and Tobago,1996,Athletics,0,2,16,4,0,32,1,4,44,5,1,1,0,2,0,12,0,12,4,0,0,0,0,2,4,8,2,2,2,0,0,10,2,0,2,0,14,2,0,2,0,0,14,0,0,0,1,0,0,0,0,14,0,0,10,15,0,0,0,0,4,0,4,0,0,2,2,0,10,10,10,271,37,25,271,180
Trinidad and Tobago,2000,Athletics,0,2,29,8,0,32,2,4,46,5,1,1,0,2,0,12,0,12,4,0,0,0,0,2,4,12,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,17,0,0,0,0,4,8,4,2,0,2,2,0,15,8,8,300,40,27,300,190
Trinidad and Tobago,2004,Swimming,0,1,26,8,0,32,2,4,46,5,1,1,0,2,0,11,0,12,4,0,0,0,0,2,4,12,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,17,0,0,0,0,4,8,4,2,0,2,2,0,15,11,7,301,40,27,301,200
Trinidad and Tobago,2008,Athletics,5,6,35,8,2,32,2,4,47,5,1,1,0,2,0,11,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,15,0,0,0,0,4,8,4,2,0,2,2,0,15,11,7,302,42,27,302,187
Trinidad and Tobago,2012,Athletics,1,10,38,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,11,7,302,40,26,302,190
Trinidad and Tobago,2016,Athletics,0,1,43,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,2,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,2,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,12,6,306,42,28,306,192
Tunisia,1964,Athletics,0,1,12,4,0,18,1,0,36,0,1,0,0,1,0,10,0,7,0,0,0,0,0,0,2,5,2,2,2,0,0,8,1,0,1,0,14,0,0,0,0,0,4,0,0,0,2,0,0,0,0,7,0,0,5,6,0,0,0,0,0,0,0,0,0,0,2,0,7,8,8,163,25,19,163,105
Tunisia,1964,Boxing,0,1,12,4,0,18,1,0,36,0,1,0,0,1,0,10,0,7,0,0,0,0,0,0,2,5,2,2,2,0,0,8,1,0,1,0,14,0,0,0,0,0,4,0,0,0,2,0,0,0,0,7,0,0,5,6,0,0,0,0,0,0,0,0,0,0,2,0,7,8,8,163,25,19,163,28
Tunisia,1968,Athletics,1,2,8,4,0,29,1,0,36,0,0,0,0,1,1,11,0,7,0,0,0,0,0,0,2,5,2,2,2,0,0,8,1,0,1,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,5,7,0,0,0,0,0,0,1,0,0,0,2,0,7,8,8,172,24,18,172,100
Tunisia,1972,Athletics,0,1,37,4,0,29,1,2,38,1,0,0,0,1,0,11,0,7,4,0,0,0,0,0,2,5,2,2,2,0,0,8,1,0,1,0,14,0,0,1,0,0,6,0,0,0,2,0,0,0,0,7,0,0,6,8,0,0,0,0,0,0,0,0,0,0,2,0,9,10,10,195,28,21,195,82
Tunisia,1996,Boxing,0,1,52,4,0,32,1,4,44,5,1,1,0,2,0,12,0,12,4,0,0,0,0,2,4,8,2,2,2,0,0,10,2,0,2,0,14,2,0,2,0,0,14,0,0,0,1,0,0,0,0,14,0,0,10,15,0,0,0,0,4,0,4,0,0,2,2,0,10,10,10,271,37,25,271,48
Tunisia,2008,Swimming,1,1,29,8,2,32,2,4,47,5,1,1,0,2,0,11,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,11,15,0,0,0,0,4,8,4,2,0,2,2,0,15,11,7,302,42,27,302,207
Tunisia,2012,Athletics,0,1,87,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,11,7,302,40,26,302,190
Tunisia,2012,Swimming,1,2,87,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,0,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,0,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,11,7,302,40,26,302,195
Tunisia,2016,Fencing,0,1,65,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,2,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,2,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,12,6,306,42,28,306,65
Tunisia,2016,Taekwondo,0,1,65,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,2,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,2,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,12,6,306,42,28,306,32
Tunisia,2016,Wrestling,0,1,65,8,2,32,2,4,47,5,0,0,0,2,0,13,0,12,4,0,0,0,2,2,4,10,2,2,2,0,0,10,2,0,2,2,14,2,2,2,0,0,14,0,0,0,2,0,0,0,0,14,2,0,10,15,0,0,0,0,4,8,5,2,0,2,2,0,15,12,6,306,42,28,306,72
Tunisia,2020,Swimming,1,1,73,8,2,35,2,5,48,5,1,1,2,2,0,13,0,12,4,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,8,0,0,2,0,0,0,0,14,2,0,10,15,4,2,0,2,5,8,5,3,0,2,2,0,14,12,6,339,50,33,339,208
Tunisia,2020,Taekwondo,0,1,73,8,2,35,2,5,48,5,1,1,2,2,0,13,0,12,4,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,8,0,0,2,0,0,0,0,14,2,0,10,15,4,2,0,2,5,8,5,3,0,2,2,0,14,12,6,339,50,33,339,32
Tunisia,2024,Fencing,0,1,31,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,90
Tunisia,2024,Taekwondo,1,2,31,8,2,35,2,5,48,5,0,0,2,2,0,13,2,10,6,0,0,2,2,2,4,12,2,2,2,0,0,12,2,0,2,2,14,2,2,2,0,0,15,0,0,0,2,0,0,0,0,14,2,0,10,15,4,4,0,2,5,8,5,3,0,2,2,0,10,12,6,329,48,32,329,32
Turkey,1936,Wrestling,1,2,62,4,0,11,1,0,29,0,1,0,0,1,0,8,0,9,0,0,0,0,0,0,2,4,2,2,2,0,0,7,1,0,1,0,9,0,0,0,1,0,0,0,0,0,1,1,0,0,0,7,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,129,25,19,129,40
Turkey,1948,Athletics,0,1,87,4,0,11,1,0,33,0,0,0,0,1,0,8,0,9,0,0,0,0,0,0,2,4,2,2,2,0,0,7,1,0,1,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,136,23,17,136,122
Turkey,1948,Wrestling,6,11,87,4,0,11,1,0,33,0,0,0,0,1,0,8,0,9,0,0,0,0,0,0,2,4,2,2,2,0,0,7,1,0,1,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,6,8,8,136,23,17,136,48
Turkey,1952,Wrestling,2,3,58,4,0,11,1,0,33,0,0,0,0,1,0,10,0,9,0,0,0,0,0,0,2,4,2,2,2,0,0,7,1,0,1,0,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,149,23,17,149,34
Turkey,1956,Wrestling,3,7,28,4,0,13,1,0,33,0,1,0,0,1,0,10,0,9,0,0,0,0,0,0,2,4,2,2,2,0,0,7,1,0,1,0,15,0,0,0,1,0,0,0,0,0,2,0,0,0,0,7,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,151,23,17,151,34
Turkey,1960,Wrestling,7,9,58,4,0,15,1,0,34,0,0,0,0,1,0,10,0,7,0,0,0,0,0,0,2,4,1,2,2,0,0,8,1,0,1,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,150,23,17,150,31
Turkey,1964,Wrestling,2,6,25,4,0,18,1,0,36,0,1,0,0,1,0,10,0,7,0,0,0,0,0,0,2,5,2,2,2,0,0,8,1,0,1,0,14,0,0,0,0,0,4,0,0,0,2,0,0,0,0,7,0,0,5,6,0,0,0,0,0,0,0,0,0,0,2,0,7,8,8,163,25,19,163,31
Turkey,1968,Wrestling,2,2,30,4,0,29,1,0,36,0,0,0,0,1,1,11,0,7,0,0,0,0,0,0,2,5,2,2,2,0,0,8,1,0,1,0,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,5,7,0,0,0,0,0,0,1,0,0,0,2,0,7,8,8,172,24,18,172,32
Turkey,1972,Wrestling,0,1,50,4,0,29,1,2,38,1,0,0,0,1,0,11,0,7,4,0,0,0,0,0,2,5,2,2,2,0,0,8,1,0,1,0,14,0,0,1,0,0,6,0,0,0,2,0,0,0,0,7,0,0,6,8,0,0,0,0,0,0,0,0,0,0,2,0,9,10,10,195,28,21,195,40
Turkey,1984,Boxing,0,2,62,4,0,29,1,2,41,0,1,0,0,2,0,12,0,12,0,0,0,0,0,0,3,5,2,2,2,0,0,8,2,0,1,0,14,1,0,2,0,0,8,0,0,0,2,0,0,0,0,14,0,0,7,11,0,0,0,0,0,0,1,0,0,0,2,0,10,10,10,221,29,21,221,44
Turkey,1984,Wrestling,0,1,62,4,0,29,1,2,41,0,1,0,0,2,0,12,0,12,0,0,0,0,0,0,3,5,2,2,2,0,0,8,2,0,1,0,14,1,0,2,0,0,8,0,0,0,2,0,0,0,0,14,0,0,7,11,0,0,0,0,0,0,1,0,0,0,2,0,10,10,10,221,29,21,221,52
